CdCommune;LbCommune;StCommune;DateCreationCommune;DateMajCommune;CdComiteBassin;NumCircAdminBassin;CdEuDistrict;CdBassinDCE
Numéro de la commune;Nom de la Commune;StCommune;DateCreationCommune;DateMajCommune;Code du comité de bassin;Numéro de la circonscription de bassin;Code européen du district hydrographique;Code du bassin DCE
"14625";"SAINT-MARTIN-DE-LA-LIEUE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14626";"SAINT-MARTIN-DE-MAILLOC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14627";"SAINT-MARTIN-DE-MIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14630";"SAINT-MARTIN-DES-ENTRÉES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14635";"SAINT-OMER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14637";"SAINT-OUEN-DU-MESNIL-OGER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14639";"SAINT-OUEN-LE-PIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14640";"SAINT-PAIR";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14643";"SAINT-PAUL-DU-VERNAY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14644";"SAINT-PHILBERT-DES-CHAMPS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14645";"SAINT-PIERRE-AZIF";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14646";"SAINT-PIERRE-CANIVET";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14648";"SAINT-PIERRE-DES-IFS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14649";"SAINT-PIERRE-DU-BÛ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14650";"SAINT-PIERRE-DU-FRESNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14651";"SAINT-PIERRE-DU-JONQUET";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14652";"SAINT-PIERRE-DU-MONT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14654";"SAINT-PIERRE-SUR-DIVES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14656";"SAINT-RÉMY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14657";"SAINT-SAMSON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14658";"SAINT-SEVER-CALVADOS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14659";"SAINT-SYLVAIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14660";"SAINT-VAAST-EN-AUGE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14661";"SAINT-VAAST-SUR-SEULLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14662";"SAINT-VIGOR-DES-MÉZERETS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14663";"SAINT-VIGOR-LE-GRAND";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14664";"SALLEN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14665";"SALLENELLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14666";"SANNERVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14667";"SAON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14668";"SAONNET";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14669";"SASSY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14671";"SEPT-FRÈRES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14672";"SEPT-VENTS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14674";"SOIGNOLLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14675";"SOLIERS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14676";"SOMMERVIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14677";"SOULANGY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14678";"SOUMONT-SAINT-QUENTIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14679";"SUBLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14680";"SULLY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14681";"SURRAIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14682";"SURVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14684";"TESSEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14685";"THAON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14687";"LE THEIL-EN-AUGE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14688";"THIÉVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14689";"LE HOM";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14690";"TIERCEVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14691";"TILLY-LA-CAMPAGNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14692";"TILLY-SUR-SEULLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14694";"LE TORQUESNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14695";"TORTEVAL-QUESNAY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14698";"TOUFFRÉVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14699";"TOUQUES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14700";"TOUR-EN-BESSIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14701";"TOURGÉVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14702";"TOURNAY-SUR-ODON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14703";"TOURNEBU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14705";"TOURNIÈRES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14706";"TOURVILLE-EN-AUGE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14707";"TOURVILLE-SUR-ODON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14708";"TRACY-BOCAGE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14709";"TRACY-SUR-MER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14710";"TRÉPREL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14711";"TRÉVIÈRES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14712";"TROARN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14713";"TROIS-MONTS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14714";"LE TRONQUAY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14715";"TROUVILLE-SUR-MER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14716";"TRUNGY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14719";"URVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14720";"USSY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14721";"VACOGNES-NEUILLY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14722";"LA VACQUERIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14723";"VALSEMÉ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14724";"VARAVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14726";"VALDALLIÈRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14728";"VAUCELLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14729";"VAUDELOGES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14731";"VAUVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14732";"VAUX-SUR-AURE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14733";"VAUX-SUR-SEULLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14734";"VENDES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14735";"VENDEUVRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14737";"VERSAINVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14738";"VERSON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14739";"VER-SUR-MER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14740";"LA VESPIÈRE-FRIARDEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14741";"LE VEY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14742";"VICQUES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14743";"VICTOT-PONTFOL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14744";"VIENNE-EN-BESSIN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14745";"VIERVILLE-SUR-MER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14747";"VIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14748";"VIEUX-BOURG";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14749";"VIEUX-FUMÉ";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14750";"VIEUX-PONT-EN-AUGE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14751";"VIGNATS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14752";"VILLERS-BOCAGE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14753";"VILLERS-CANIVET";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14754";"VILLERS-SUR-MER";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14755";"VILLERVILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14756";"LA VILLETTE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14757";"VILLIERS-LE-SEC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14758";"VILLONS-LES-BUISSONS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14759";"VILLY-LEZ-FALAISE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14760";"VILLY-BOCAGE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14761";"VIMONT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14762";"VIRE NORMANDIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14763";"VOUILLY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"14764";"PONT-D'OUILLY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000003";"03";"EU31";"H"
"15001";"ALLANCHE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15002";"ALLEUZE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15003";"ALLY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15004";"ANDELAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15005";"ANGLARDS-DE-SAINT-FLOUR";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15006";"ANGLARDS-DE-SALERS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15007";"ANTERRIEUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15008";"ANTIGNAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15009";"APCHON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15010";"ARCHES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15011";"ARNAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15012";"ARPAJON-SUR-CÈRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15013";"AURIAC-L'ÉGLISE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15014";"AURILLAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15015";"AUZERS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15016";"AYRENS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15017";"BADAILHAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15018";"BARRIAC-LES-BOSQUETS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15019";"BASSIGNAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15020";"BEAULIEU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15021";"BOISSET";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15022";"BONNAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15024";"BRAGEAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15025";"ALBEPIERRE-BREDONS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15026";"BREZONS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15027";"CALVINET";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15028";"CARLAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15029";"CASSANIOUZE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15030";"CAYROLS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15031";"CELLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15032";"CELOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15033";"CÉZENS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15034";"CHALIERS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15035";"CHALINARGUES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15036";"CHALVIGNAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15037";"CHAMPAGNAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15038";"CHAMPS-SUR-TARENTAINE-MARCHAL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15040";"CHANTERELLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15041";"LA CHAPELLE-D'ALAGNON";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15042";"LA CHAPELLE-LAURENT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15043";"CHARMENSAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15044";"CHASTEL-SUR-MURAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15045";"CHAUDES-AIGUES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15046";"CHAUSSENAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15047";"CHAVAGNAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15048";"CHAZELLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15049";"CHEYLADE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15050";"LE CLAUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15051";"CLAVIÈRES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15052";"COLLANDRES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15053";"COLTINES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15054";"CONDAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15055";"COREN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15056";"CRANDELLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15057";"CROS-DE-MONTVERT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15058";"CROS-DE-RONESQUE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15059";"CUSSAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15060";"DEUX-VERGES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15061";"DIENNE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15063";"DRUGEAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15064";"ESCORAILLES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15065";"ESPINASSE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15066";"LE FALGOUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15067";"LE FAU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15069";"FERRIÈRES-SAINT-MARY";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15070";"FONTANGES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15072";"FREIX-ANGLARDS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15073";"FRIDEFONT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15074";"GIOU-DE-MAMOU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15075";"GIRGOLS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15076";"GLÉNAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15077";"GOURDIÈGES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15078";"JABRUN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15079";"JALEYRAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15080";"JOURSAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15081";"JOU-SOUS-MONJOU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15082";"JUNHAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15083";"JUSSAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15084";"LABESSERETTE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15085";"LABROUSSE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15086";"LACAPELLE-BARRÈS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15087";"LACAPELLE-DEL-FRAISSE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15088";"LACAPELLE-VIESCAMP";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15089";"LADINHAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15090";"LAFEUILLADE-EN-VÉZIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15091";"LANDEYRAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15092";"LANOBRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15093";"LAPEYRUGUE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15094";"LAROQUEBROU";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15095";"LAROQUEVIEILLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15096";"LASCELLE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15097";"LASTIC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15098";"LAURIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15099";"LAVASTRIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15100";"LAVEISSENET";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15101";"LAVEISSIÈRE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15102";"LAVIGERIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15103";"LEUCAMP";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15104";"LEYNHAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15105";"LEYVAUX";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15106";"LIEUTADÈS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15107";"LORCIÈRES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15108";"VAL D'ARCOMIE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15110";"LUGARDE";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15111";"MADIC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15112";"MALBO";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15113";"MANDAILLES-SAINT-JULIEN";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15114";"MARCENAT";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15116";"MARCHASTEL";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15117";"MARCOLÈS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15118";"MARMANHAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15119";"MASSIAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000004";"04";"FRG";"G"
"15120";"MAURIAC";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15121";"MAURINES";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
"15122";"MAURS";"Validé";"2002-01-01";"2016-01-01T00:00:00";"FR000005";"05";"FRF";"F"
